ANNUAL_RAINFALL,SEASONAL_RAINFALL,CLOUD_VISIBILITY,HUMIDITY,RIVER_DISCHARGE,DRAINAGE_INDEX,TEMPERATURE,FLOOD
2113.8,1176.3,5.55,61.0,1848.8,0.0,28.8,1
1566.6,931.4,4.01,53.3,2033.9,0.63,26.9,1
2919.6,1754.5,6.62,83.6,1346.2,4.08,30.7,1
2121.8,1155.9,6.4,77.7,1935.7,8.41,25.3,0
787.8,526.8,1.19,75.1,1266.0,1.45,33.3,0
2750.8,1959.8,0.56,58.2,2036.8,5.55,30.5,1
1852.0,1355.0,6.89,94.7,2230.1,6.79,24.3,0
2141.2,1480.7,6.41,69.0,2218.9,2.3,34.8,1
2415.8,1703.6,4.72,81.4,1594.3,5.12,28.7,1
2323.8,1429.5,1.03,57.5,668.0,9.11,25.1,0
2661.1,1856.9,7.41,72.7,1010.5,5.12,32.4,0
1916.9,1037.2,9.82,78.5,1976.1,1.57,30.0,0
2533.5,1442.9,6.83,78.9,3459.0,6.28,20.9,1
2031.3,1107.2,3.46,76.9,1227.4,5.92,25.9,0
2680.2,1581.9,6.13,80.9,1864.7,0.27,29.1,1
2600.0,1392.7,1.9,61.4,1055.2,0.91,19.4,1
1592.0,1175.6,9.17,77.4,720.8,1.57,28.3,0
2905.9,1580.4,6.25,76.4,958.9,1.36,28.6,1
1851.6,887.7,0.7,77.8,50.0,2.59,23.3,0
2725.2,1657.1,5.1,75.9,2582.7,4.54,29.1,1
2438.7,1139.2,7.39,59.7,50.0,3.72,28.0,0
3394.8,1640.3,5.0,59.2,1288.9,8.91,23.2,0
2054.7,1059.9,5.17,48.4,557.5,6.12,31.7,0
1972.9,1162.7,2.33,84.8,792.5,8.76,31.4,0
2187.4,1268.6,7.7,84.9,2601.2,5.27,26.8,0
2002.9,1381.8,4.05,85.1,1660.9,0.9,27.2,0
2720.0,1827.4,0.2,78.7,727.7,4.63,30.9,1
1149.4,664.2,4.89,49.4,1028.4,8.22,27.2,0
1515.1,833.5,8.94,62.7,887.6,1.94,20.3,0
1505.9,820.6,4.84,77.0,1465.2,0.91,29.9,0
2817.7,1922.2,11.21,76.6,1638.3,3.29,24.7,1
3311.9,1542.1,7.29,72.3,3016.5,3.89,26.4,1
2132.1,967.6,7.02,79.4,50.0,3.06,33.8,0
2090.3,1439.5,5.61,75.1,1472.2,1.35,27.5,1
2245.5,1331.9,5.8,76.4,1247.5,2.51,28.0,1
2955.2,1445.9,5.21,67.3,2257.2,6.82,30.0,1
1597.2,831.6,5.09,86.8,1783.9,3.86,30.0,0
2354.9,1718.5,7.59,69.8,1972.3,6.33,24.3,0
2833.9,2006.0,3.19,59.0,1776.1,5.36,27.8,1
2525.7,1674.4,2.77,65.7,754.4,5.49,28.1,0
2323.2,1381.5,2.63,70.8,2469.0,2.49,29.1,1
2850.7,1727.8,12.14,86.9,2138.8,5.22,29.2,0
442.9,328.9,7.59,74.5,2232.4,0.24,38.3,0
2640.6,1953.3,6.91,72.8,2511.2,4.32,23.3,1
1774.9,913.3,2.83,60.0,1834.1,5.73,31.9,0
1010.1,700.3,7.87,84.4,2684.8,1.82,32.7,1
2532.3,1289.4,5.65,67.2,1802.1,2.57,30.0,0
3092.9,1589.9,6.64,73.8,1324.8,2.2,25.4,1
2110.7,1377.9,3.07,92.8,1494.7,0.71,34.7,1
2819.4,1611.3,6.48,81.1,1480.9,3.48,19.2,1
3248.0,2369.3,4.73,55.5,1084.5,9.79,25.3,0
3054.7,1456.2,3.7,53.8,2805.5,3.54,32.7,1
3266.0,1970.9,8.2,74.2,1737.0,4.61,26.5,1
2682.4,1946.2,1.39,60.4,1575.8,6.53,34.4,1
2249.0,1622.1,7.69,82.8,1810.6,6.48,22.0,0
1158.7,575.8,8.05,75.5,3883.9,9.5,23.6,0
2040.1,1142.4,3.36,77.0,594.6,8.58,25.9,0
1651.9,1050.2,3.54,66.5,824.0,7.94,29.7,0
3611.1,1797.7,5.33,95.9,395.5,9.52,27.1,0
2085.7,1544.2,6.85,100.0,1313.9,2.31,26.0,0
2280.1,1651.7,5.54,71.7,1696.4,6.17,33.7,0
2558.5,1279.5,7.3,79.2,1127.7,8.87,34.1,0
2228.3,1083.7,11.29,76.2,1068.2,6.24,26.3,0
3301.8,1570.4,4.48,71.9,1613.9,9.77,21.2,0
1795.3,1297.7,0.85,65.0,1098.3,1.0,19.4,0
2326.5,1182.1,8.48,62.0,1748.1,4.39,29.0,0
1717.4,987.3,11.05,61.4,2391.4,9.77,30.6,0
1342.0,784.6,7.18,79.9,2041.6,3.8,28.3,0
1802.4,1134.9,2.74,68.8,2204.8,7.4,27.7,0
2175.9,1026.0,5.63,44.1,2368.7,0.3,24.8,0
1921.0,995.1,2.64,80.3,1726.3,6.95,30.6,0
1749.9,1276.5,7.93,74.5,1373.1,9.35,34.7,0
1285.9,929.1,1.95,91.2,882.2,3.83,19.1,0
2146.0,1468.7,5.1,79.5,1187.1,0.21,27.7,1
1221.9,557.0,2.99,57.3,1081.1,0.28,24.1,0
2694.0,1476.6,6.38,48.2,2085.3,8.92,22.0,0
2253.6,1438.7,4.9,66.4,1777.4,7.23,23.5,0
1252.6,667.1,6.53,67.5,2057.4,1.07,29.5,0
1999.0,1445.0,6.07,86.3,571.7,0.55,29.6,1
1711.1,1095.4,3.04,74.9,2645.4,8.05,33.8,0
2407.5,1135.3,7.88,88.6,1158.4,8.1,28.0,0
3071.3,2219.6,5.85,59.1,620.0,1.21,21.0,1
981.1,723.4,3.03,86.6,1148.6,3.02,27.0,0
2274.8,1076.7,12.72,83.7,3487.0,7.8,22.5,0
2095.9,1277.9,7.43,50.8,1189.8,5.25,23.2,0
2636.4,1426.3,5.54,90.9,1239.9,9.57,30.3,0
2338.6,1328.0,10.25,76.1,1346.3,4.81,28.8,0
1711.2,862.3,11.53,79.7,1381.1,6.77,30.4,0
1992.6,1242.2,5.56,64.6,874.8,5.1,26.6,0
1682.6,1240.7,7.04,90.3,1614.6,9.43,31.2,0
2899.4,1742.3,3.04,60.8,2360.5,3.99,26.3,1
2213.9,1051.3,5.56,85.0,1751.4,2.3,32.5,1
3435.8,2185.2,5.4,84.8,611.1,3.27,29.4,1
2160.6,1192.8,6.55,63.3,1224.5,8.53,27.2,0
1739.5,1229.5,7.0,98.8,1058.8,4.98,28.8,0
1216.1,705.8,7.68,77.8,1542.4,3.54,27.9,0
1028.0,522.1,6.71,82.8,2564.4,5.44,34.4,0
1170.3,593.7,2.37,56.7,1380.9,1.33,29.0,0
2373.6,1615.6,3.18,100.0,1429.5,0.05,28.0,1
2530.7,1340.4,4.36,60.3,2922.1,2.81,27.0,1
1172.2,797.3,5.15,87.3,2201.0,6.05,31.4,0
2781.8,1423.6,9.15,63.1,1959.3,7.12,30.8,0
1886.0,1030.7,2.51,67.6,3066.5,8.27,26.9,1
2295.4,1353.5,4.93,84.5,1891.8,9.27,23.4,0
3247.9,2380.6,8.86,87.3,50.0,4.12,24.4,1
2782.9,2030.2,5.1,59.7,2166.1,7.41,27.3,1
2025.5,1037.2,7.38,88.1,226.4,0.75,33.4,0
1620.7,903.5,5.58,87.5,1861.6,0.58,27.0,1
801.3,396.5,6.77,63.7,129.0,1.25,25.6,0
1732.6,1044.7,5.31,94.2,1126.5,4.49,21.0,0
2062.8,1213.3,8.0,57.5,1209.0,2.11,34.1,0
1558.3,1122.4,1.36,67.5,883.9,2.87,30.3,0
2114.7,1541.6,4.91,80.7,1220.9,6.48,31.2,0
2250.0,1271.4,6.89,64.8,2326.0,3.59,31.8,0
2053.8,1227.2,7.6,78.2,928.8,5.57,27.3,0
1777.5,1277.8,10.48,77.9,1936.1,4.12,28.3,0
2309.6,1598.3,4.83,72.8,727.5,1.69,34.0,0
2487.3,1122.0,10.44,85.0,1348.4,0.74,28.7,1
1491.2,814.2,4.02,72.3,1759.1,2.36,30.4,0
3117.1,1797.1,9.99,77.8,702.8,0.58,31.5,1
2135.9,1108.4,8.45,88.8,450.6,6.19,30.6,0
2212.3,1128.0,3.26,84.5,1893.5,7.96,27.5,0
2660.3,1227.3,6.92,84.4,2398.5,3.4,27.9,1
2351.6,1512.1,5.85,61.2,1436.7,3.87,31.1,0
2819.5,1490.8,7.88,81.3,1134.1,8.16,31.1,0
2386.6,1111.5,5.33,64.5,1624.5,2.23,32.7,1
1801.9,935.7,5.08,59.6,1544.4,1.19,30.2,0
2435.0,1681.5,10.11,74.1,1694.3,5.01,30.4,0
1456.6,1027.5,5.7,64.1,50.0,6.46,26.2,0
2270.6,1350.8,8.48,84.5,644.7,6.0,25.7,0
2178.4,1252.2,5.32,84.8,823.8,7.14,31.1,0
2064.7,1534.8,11.0,52.2,1620.7,0.57,25.7,0
2116.5,1079.7,3.96,65.1,1648.7,4.28,27.9,0
976.8,502.7,4.16,57.5,2008.9,2.39,33.5,0
1843.3,990.9,10.57,69.4,1706.1,7.59,32.9,0
2260.3,1134.3,4.67,80.5,459.4,8.73,29.2,0
2303.9,1299.0,10.8,72.1,2657.6,2.81,26.8,1
1532.0,1108.0,8.68,67.9,2517.5,0.95,27.5,0
3022.7,1918.2,5.54,90.6,493.4,2.53,31.5,1
1637.0,938.9,0.56,47.3,1766.2,1.04,27.9,0
2830.1,2066.9,5.94,89.8,1023.7,3.22,25.8,1
2477.7,1151.0,6.3,68.5,1611.1,5.38,32.9,1
1780.0,913.3,9.5,74.1,2342.6,9.74,28.7,0
3354.0,2078.7,10.77,68.7,3204.1,3.99,25.7,1
1424.1,903.9,3.95,93.5,2101.0,2.2,29.9,1
2797.5,1292.1,8.4,60.2,1735.9,1.67,31.9,0
2850.4,1627.3,8.3,75.1,1228.1,1.73,24.0,1
1764.1,1137.4,9.22,81.3,1645.7,1.93,27.2,0
3105.1,2047.6,7.5,55.7,2587.8,7.62,27.0,1
2037.5,1306.9,0.2,64.0,1464.2,0.61,29.8,0
2387.7,1304.1,5.53,73.2,791.1,9.97,30.5,0
2369.2,1132.6,2.53,64.4,204.2,5.23,25.8,0
2112.7,1221.4,5.39,65.2,1910.4,5.44,22.0,0
2727.0,1332.5,8.94,70.8,1697.8,3.58,32.1,1
2715.8,1994.2,6.92,82.8,983.3,6.9,23.5,1
1063.5,630.2,9.44,70.9,2320.8,4.71,29.1,0
3047.8,1661.6,7.03,87.9,1162.6,3.29,27.5,1
1119.4,761.1,2.11,63.0,1392.3,2.65,28.6,0
2871.2,1720.9,0.2,60.0,1486.7,9.26,34.6,0
2932.4,1592.3,6.45,98.1,1219.2,2.91,40.2,1
1490.9,1034.1,5.36,67.1,1688.7,4.36,21.5,0
1933.0,1372.7,3.07,59.3,2421.2,3.5,31.9,1
1481.3,965.7,0.9,54.1,586.0,0.86,27.4,0
2060.3,956.2,3.8,87.9,1890.8,1.86,32.2,0
1999.8,1239.7,5.42,70.9,1637.7,1.9,31.8,1
2706.8,1837.9,8.0,72.0,1623.0,6.94,33.6,1
3051.7,1498.2,6.57,73.1,2197.5,4.07,29.1,1
3107.2,1611.4,10.82,87.2,1539.4,7.82,24.4,0
1834.6,1311.3,2.89,72.8,1884.2,7.09,31.7,0
2064.0,941.3,8.64,100.0,2072.7,1.92,28.5,1
1105.8,747.3,6.14,76.6,1096.5,5.63,27.1,0
1676.2,992.5,8.08,87.7,1739.3,7.43,26.1,0
2827.2,1651.1,4.69,84.7,1299.4,6.33,32.0,0
3250.1,1469.5,9.22,74.6,1393.9,6.0,34.4,0
1397.7,972.5,6.89,68.0,1242.4,7.4,23.2,0
1814.9,1012.6,3.96,79.0,1876.9,0.57,30.5,1
2182.8,1336.4,5.96,81.1,1565.3,7.31,26.5,0
2382.1,1556.0,5.28,68.1,1815.6,2.73,22.1,0
1673.8,1106.0,7.47,77.0,1486.0,5.72,28.6,0
2475.6,1824.0,2.46,89.8,216.7,2.42,24.7,1
1892.0,1153.0,5.91,99.8,1525.1,8.39,21.7,0
2190.6,1248.5,7.19,85.3,1550.8,4.81,24.9,0
2555.1,1880.8,6.1,97.4,1694.1,6.43,23.9,0
2204.2,1416.5,10.04,67.4,1025.0,7.94,25.4,0
1916.3,1033.8,8.32,83.4,543.6,8.95,22.7,0
2128.8,1038.7,5.98,91.1,1999.7,7.32,26.4,0
2142.6,1505.7,6.65,64.2,1281.1,1.49,25.1,1
1959.5,1094.7,6.89,69.2,1637.0,8.55,29.5,0
2031.8,1316.9,7.21,95.9,1274.8,6.19,30.4,0
3239.1,1915.1,0.52,63.3,1495.2,6.09,29.0,1
2564.6,1307.1,5.1,58.9,1140.6,9.21,27.1,0
2007.9,1266.0,1.55,93.3,725.5,2.49,27.0,1
2653.0,1242.2,9.83,89.4,1879.0,2.4,24.7,1
1983.0,1138.3,5.82,80.2,1017.5,5.13,24.7,0
2962.5,1818.9,5.42,74.5,1631.2,7.51,30.8,0
2440.3,1417.3,8.69,69.7,1828.4,4.47,21.0,0
2130.3,1437.1,7.27,78.4,1030.5,6.34,27.7,0
2491.0,1739.7,2.61,94.0,536.9,4.53,26.7,1
1178.9,803.3,5.79,77.9,3440.9,6.1,30.4,0
1467.6,677.5,4.99,100.0,1077.8,8.22,22.3,0
1423.9,723.7,0.77,64.2,1998.7,1.8,28.0,0
2292.9,1400.9,3.93,74.8,3051.6,6.95,29.4,1
3326.1,2429.6,5.45,70.5,2131.9,7.87,20.4,1
3650.3,2557.0,5.66,62.0,1259.6,4.47,23.7,1
2614.7,1837.5,1.55,73.2,1446.3,3.23,27.6,1
2525.5,1366.2,9.45,80.0,833.9,0.14,30.1,1
1029.3,595.8,5.69,81.3,2205.4,7.97,28.7,0
1847.3,1092.1,6.11,100.0,1953.0,3.28,30.2,1
1687.9,839.3,7.2,80.6,1088.5,3.57,23.7,0
1796.4,825.1,3.64,88.8,666.3,3.36,21.6,0
2090.7,1534.7,7.37,75.8,443.0,4.99,28.3,0
1893.1,988.6,4.9,95.1,2289.2,7.02,23.1,0
913.5,476.8,3.31,100.0,1596.3,7.72,24.5,0
2686.1,1276.0,7.72,81.4,1672.0,3.93,31.7,0
1502.7,1094.8,10.48,63.1,841.6,6.63,28.8,0
2355.5,1469.7,8.17,68.4,329.2,7.21,25.7,0
3548.2,2306.7,8.77,78.4,2270.1,2.97,25.2,1
1602.4,1159.3,4.44,80.5,1533.6,0.97,30.5,0
555.3,307.5,1.21,83.4,2225.8,8.95,28.8,0
2014.1,1281.9,10.47,80.5,1191.3,6.77,23.1,0
2915.6,1346.0,12.16,75.1,1310.5,6.48,20.2,0
3472.9,1757.4,10.63,67.4,2070.6,0.59,35.5,1
1400.8,979.7,4.99,79.8,2085.9,8.18,23.1,0
2522.9,1715.6,2.54,97.3,2138.1,5.66,30.1,1
1897.5,1053.5,2.8,87.2,1263.8,8.48,34.0,0
2131.1,1199.9,0.95,81.4,1991.6,9.75,28.6,0
3918.8,2390.7,5.68,87.4,2387.3,9.57,25.6,1
1223.1,550.5,10.82,70.5,1416.2,8.56,22.3,0
2364.9,1235.4,5.58,68.9,1089.2,0.11,22.2,1
2504.0,1283.2,6.91,66.0,2574.2,8.86,29.5,0
2905.8,1525.9,10.13,73.5,976.4,0.75,33.8,1
2263.7,1566.0,4.79,69.9,2003.6,8.51,26.4,0
2400.2,1281.5,12.11,89.5,1453.3,2.8,25.8,0
1945.4,987.2,11.98,69.3,50.0,6.1,30.8,0
2374.9,1428.0,5.61,65.4,2402.9,0.38,25.3,1
1976.9,1403.0,4.27,98.3,50.0,7.71,29.1,0
2604.0,1360.4,8.09,69.6,50.0,1.12,28.2,0
1959.8,928.1,4.96,76.8,1921.9,4.11,26.4,0
2445.1,1361.7,2.53,80.4,1921.7,8.17,27.9,1
2181.0,1470.6,9.84,61.4,989.9,6.95,35.1,0
2931.9,1803.7,9.65,89.8,1618.3,0.06,30.4,1
2166.6,1505.9,6.47,82.6,50.0,4.03,32.4,0
1047.5,772.9,2.21,93.7,2065.6,0.42,24.3,0
3020.2,2077.3,2.31,66.8,1699.8,6.73,32.4,0
1611.3,1016.9,6.32,76.2,1463.5,9.69,30.6,0
1775.1,1061.5,4.5,75.5,1516.7,6.55,22.0,0
1812.8,837.6,4.98,78.2,1894.6,2.24,30.2,0
3093.4,2305.5,9.07,57.5,1476.9,3.55,25.9,1
811.8,458.7,8.2,76.3,50.0,9.77,21.8,0
4239.5,2101.4,10.13,57.9,3257.1,2.24,28.5,1
2886.4,1876.2,3.03,79.3,2460.6,5.62,30.2,1
2345.1,1255.3,4.97,49.5,472.0,4.0,28.6,0
2164.3,1354.3,8.28,52.8,1223.9,7.68,27.6,0
2385.6,1493.5,7.34,84.8,1311.2,8.67,26.7,0
2538.7,1481.9,10.6,68.4,2363.1,3.41,37.9,1
2619.4,1835.8,7.26,63.1,50.0,6.6,23.3,0
2561.1,1356.1,11.54,90.3,1100.8,5.49,31.5,0
2258.2,1320.1,7.62,78.9,91.5,2.78,28.1,0
2071.7,1266.5,9.19,85.5,1271.9,2.72,24.6,0
2101.7,1364.2,5.03,73.0,1122.0,5.39,27.8,0
2073.3,1420.6,6.04,100.0,1563.8,1.54,22.4,1
2937.0,1669.5,8.73,67.7,1016.1,8.11,25.6,0
2585.8,1664.8,10.84,95.9,899.2,0.69,27.8,1
400.0,198.1,8.19,74.3,1995.7,0.95,21.8,0
2626.3,1916.7,5.75,55.1,1863.7,3.42,30.0,0
2326.6,1314.3,10.13,80.8,1941.1,1.18,24.1,1
2187.8,1463.4,0.2,78.8,1358.5,4.76,22.2,1
1947.5,888.2,1.73,62.4,1042.6,4.0,23.7,0
2930.7,1499.2,8.04,63.9,1404.9,7.22,36.7,0
2815.9,1678.6,6.04,74.7,1900.9,9.53,20.1,0
1697.6,1211.2,7.82,79.2,50.0,7.54,29.7,0
2464.6,1498.9,6.19,45.4,1815.3,1.79,25.0,1
1568.4,1143.3,7.71,87.6,1747.3,9.36,26.6,0
1303.2,775.6,3.56,69.1,1549.7,3.92,30.4,0
1792.6,1070.4,7.71,59.0,1380.5,4.74,30.2,0
2760.6,1341.4,8.98,86.3,50.0,4.22,25.3,0
2819.5,1947.7,9.66,74.7,1148.1,2.81,22.6,1
2533.5,1327.8,12.04,89.6,2931.6,8.95,30.5,0
2671.3,1923.0,6.73,80.3,1510.3,3.32,30.2,1
2535.5,1833.8,6.82,75.0,1254.2,5.79,26.9,0
1783.0,1307.0,1.43,73.2,1513.5,2.4,29.8,1
2480.7,1503.5,4.41,80.8,1783.8,7.97,26.2,0
2720.3,1776.7,5.42,70.0,2027.1,7.74,24.7,1
2690.3,1839.0,9.15,64.8,1316.9,2.96,28.0,1
2972.8,1454.6,4.17,82.3,1839.9,6.82,30.1,1
2660.4,1676.8,8.39,73.3,2841.3,7.04,29.2,1
2428.4,1117.8,6.0,75.4,2305.0,5.63,30.0,1
2895.6,1735.2,5.47,88.1,3372.2,6.01,25.0,1
2182.8,1083.6,6.75,73.6,974.6,5.74,34.3,0
1626.8,821.3,4.83,75.2,2841.0,0.82,26.6,1
2094.0,1171.6,4.71,67.8,867.5,6.7,27.5,0
1715.8,994.7,0.89,80.2,1782.9,4.7,22.7,0
1761.1,1121.8,5.26,79.2,2086.0,4.38,27.2,0
2106.1,994.8,4.56,85.8,1091.4,8.6,30.1,0
1684.9,1012.8,4.45,68.1,1570.4,0.23,31.1,0
1999.8,1009.5,7.25,69.5,2228.4,2.51,34.2,0
969.2,603.0,7.98,84.5,931.8,1.21,30.1,0
2338.6,1499.6,6.7,78.0,2835.5,0.35,29.1,1
2200.8,1357.9,8.99,64.1,392.3,2.76,26.2,0
1668.9,1120.6,7.73,90.7,3051.8,9.88,25.4,0
2628.5,1447.5,5.11,54.6,2301.1,2.7,31.9,1
2809.4,1909.1,4.61,84.4,1428.2,6.64,31.8,1
1155.1,669.8,6.94,59.8,1177.9,1.18,23.7,0
1704.2,1014.5,7.72,97.6,1094.4,6.02,30.9,0
1700.1,1095.6,10.19,56.5,1391.4,9.84,30.6,0
1589.1,723.8,9.57,88.8,1461.2,2.92,23.5,0
2739.2,1770.0,4.38,74.0,2504.2,8.48,30.2,1
2074.0,1318.2,5.69,70.6,3074.9,9.98,23.8,0
2028.1,1101.1,8.01,77.2,1659.5,5.89,18.3,0
897.5,427.0,9.2,82.6,823.5,3.09,27.4,0
2613.0,1247.1,8.82,64.1,1063.4,6.74,29.0,0
1394.5,1013.7,5.81,65.2,1353.5,8.45,27.5,0
2239.0,1470.5,2.24,82.8,675.9,1.71,39.5,1
2380.3,1161.9,3.0,54.5,556.8,4.53,29.5,0
3084.4,1718.1,6.82,68.0,3177.7,3.19,28.6,1
1349.3,847.0,7.03,100.0,1742.1,2.83,29.7,0
400.0,280.3,2.7,63.4,833.5,8.61,26.2,0
2319.5,1074.2,6.13,88.8,2153.3,4.22,31.7,1
3370.3,1755.9,7.89,68.0,557.3,3.39,29.4,1
3005.3,2154.6,2.55,81.1,623.2,6.04,29.3,1
2336.3,1057.7,9.31,82.9,857.6,2.19,25.5,0
1880.4,959.8,4.87,88.5,2823.6,2.3,21.7,1
2724.6,2010.0,9.77,72.6,1297.7,5.2,26.0,0
1567.2,993.6,4.4,98.9,50.0,4.09,29.1,0
2509.6,1326.3,2.92,67.9,2468.1,2.95,26.2,1
2528.6,1188.7,4.63,77.8,1254.9,0.54,29.2,1
2889.1,1324.5,5.71,77.9,50.0,5.21,27.1,0
3993.8,2090.4,4.83,61.5,1246.7,8.17,29.7,0
2455.1,1754.0,5.35,71.6,1916.8,8.51,24.1,0
1869.2,1074.4,7.0,76.9,1823.2,2.35,28.8,0
2183.4,1454.3,5.49,69.8,2938.7,6.0,25.4,1
1050.1,761.8,5.8,100.0,817.8,8.56,21.8,0
1748.4,1000.8,0.87,64.9,1537.4,4.09,27.3,0
1934.0,981.3,7.18,89.2,940.3,9.32,34.1,0
1859.3,1125.2,5.73,85.3,266.2,9.03,22.2,0
2299.0,1660.9,10.83,74.8,2208.4,2.08,28.5,1
1665.4,1151.3,3.18,64.6,1870.6,2.59,31.2,0
2928.7,1375.7,0.58,65.8,1726.9,1.8,37.2,1
2200.1,1447.2,7.85,68.8,1841.4,1.96,26.0,1
2194.0,1363.7,7.04,53.6,951.6,9.08,25.5,0
1986.9,1435.0,2.97,63.0,695.4,9.31,23.3,0
2300.9,1119.9,1.41,57.2,1530.1,0.52,32.6,1
2736.3,1669.7,10.61,91.2,2429.0,5.94,24.5,1
1636.4,1168.1,10.24,82.4,2786.5,5.64,26.5,0
1772.2,1015.5,0.2,84.4,2136.3,3.91,20.6,1
2002.6,1190.7,4.63,82.1,1523.3,6.32,31.5,0
1325.2,624.3,10.99,77.0,1715.8,9.47,32.6,0
1667.5,889.5,4.57,92.5,1509.3,1.7,31.4,0
1890.5,1034.7,4.53,67.7,679.2,1.2,21.6,0
2768.4,2030.7,5.15,76.3,1519.7,0.33,30.4,1
2370.7,1267.8,2.64,84.0,432.1,3.64,21.3,0
2325.8,1368.2,0.89,59.1,1400.7,3.38,28.2,0
2753.1,1793.3,9.16,100.0,2808.9,4.31,28.8,1
2110.7,1052.5,0.47,75.3,2158.3,5.03,29.2,1
2453.8,1462.3,6.74,76.7,761.5,7.58,30.1,0
2132.9,1432.4,8.66,90.1,1442.1,3.92,28.0,0
2372.5,1684.6,1.65,86.0,832.5,3.31,20.2,1
1821.2,1161.7,3.23,75.5,1450.0,8.27,30.1,0
614.8,400.0,9.64,76.6,2332.9,8.5,28.4,0
2112.7,1030.8,7.6,57.0,2022.4,2.33,24.4,0
3124.8,2292.8,4.15,68.3,3487.3,3.15,21.7,1
2802.0,1372.4,9.61,81.2,2454.0,8.25,34.2,0
2827.5,1929.5,9.62,80.3,1663.2,0.79,32.9,1
3003.5,1590.2,6.81,89.7,2041.7,3.26,30.8,1
2257.6,1648.2,3.3,73.6,1338.0,4.48,25.3,1
2328.3,1550.6,4.76,58.4,598.0,1.87,17.9,1
1798.5,1216.1,6.86,87.7,2544.6,1.8,31.1,1
1994.6,1028.6,5.43,92.2,2307.2,4.25,29.5,1
2600.3,1515.7,8.82,85.8,1307.2,7.55,26.5,0
2982.5,1894.9,1.41,73.0,1719.1,8.4,32.5,1
2109.4,1436.5,1.52,87.5,2492.8,9.79,31.4,0
1907.4,917.8,6.54,100.0,2177.1,0.74,28.7,1
2200.3,1625.4,4.53,76.4,329.5,2.17,28.1,0
2590.8,1857.8,4.12,59.3,1694.9,7.57,28.2,0
1261.5,670.0,0.7,68.0,1365.9,5.41,30.7,0
707.5,493.0,6.06,82.5,2390.4,3.28,24.6,0
1842.2,1115.4,5.84,55.7,2324.8,2.06,29.7,0
1406.5,827.8,7.96,77.0,2554.9,2.8,24.3,0
1869.7,1017.7,6.21,79.6,605.7,4.29,33.3,0
2103.9,1313.5,5.6,93.4,872.7,1.77,30.1,1
1905.4,1274.6,9.53,90.7,2391.3,9.64,25.2,0
3144.1,1802.5,2.06,85.4,1026.7,1.08,28.3,1
2412.4,1540.9,7.61,49.0,282.9,9.86,24.6,0
2395.3,1580.4,0.99,86.1,1926.1,8.42,34.0,0
2604.4,1727.6,3.48,83.5,1062.2,4.23,34.5,1
1459.8,679.6,2.36,78.1,2931.8,7.4,30.8,0
2875.4,2035.6,8.35,54.2,1736.9,6.72,34.2,0
2150.8,1263.5,5.8,65.7,1628.2,2.13,28.6,0
2635.8,1393.6,5.96,61.0,1204.6,3.39,31.1,1
1503.3,785.5,2.68,50.8,2772.7,5.13,32.9,0
1190.1,708.0,5.1,75.0,1786.8,6.38,28.0,0
2731.6,1956.0,3.71,65.4,1173.2,5.43,28.3,0
2444.7,1377.6,7.15,100.0,864.7,4.73,31.7,1
1613.7,1089.1,3.03,73.0,1441.2,4.43,30.6,1
1634.7,783.1,9.99,90.5,717.9,4.98,25.0,0
2931.5,1737.9,0.97,56.2,2323.1,4.34,19.3,1
1426.9,1066.6,3.58,68.6,53.3,5.41,27.3,0
3267.7,2225.8,11.03,76.2,1388.4,8.88,19.6,1
1614.6,828.5,4.69,64.1,1988.1,6.33,24.0,0
2615.0,1570.1,2.06,69.9,1773.7,7.23,24.5,0
1986.4,1033.1,6.66,72.4,926.2,5.97,25.7,0
2592.1,1484.9,4.57,72.2,2028.2,6.43,31.3,0
1846.3,1262.9,3.49,97.3,791.2,5.78,32.2,0
2094.2,1426.9,2.71,79.5,1482.1,0.27,30.0,1
2226.6,1154.3,14.31,80.8,2021.5,10.0,30.5,0
1548.6,1125.3,5.25,81.5,1870.3,0.34,30.6,1
2681.5,1683.4,0.22,82.4,960.0,3.95,18.0,1
1866.4,1052.6,10.48,74.0,2458.0,1.05,28.0,0
2051.4,1232.0,7.83,71.2,1569.4,0.97,20.8,1
1553.7,981.2,3.7,77.0,2094.4,7.94,30.0,0
534.5,330.3,3.2,88.9,2723.3,4.26,19.6,0
2075.8,1237.0,8.02,88.5,2394.0,8.01,27.3,0
3768.2,2266.5,5.26,72.1,2396.1,2.73,30.2,1
2710.0,1362.9,0.22,84.2,1654.1,2.56,23.5,1
2187.5,1517.7,11.36,72.7,2135.1,2.51,31.8,1
2029.1,1242.9,4.7,75.4,1670.9,6.16,30.0,0
2214.6,1083.7,10.49,69.3,532.5,8.15,29.5,0
2555.6,1737.4,9.84,72.8,1742.2,4.52,30.8,0
1432.5,1045.3,3.0,91.1,1705.1,3.79,26.6,0
2924.3,2147.0,9.1,76.1,1967.0,9.74,28.6,1
2665.0,1494.3,4.05,76.6,1397.6,1.17,28.0,1
2666.8,1308.5,0.4,57.6,890.8,4.87,27.9,0
2485.0,1504.7,4.73,71.3,2025.2,4.08,25.3,1
2212.8,1070.5,7.19,72.1,449.4,0.98,23.0,0
2637.4,1925.8,4.61,65.1,2667.1,2.68,26.7,1
2584.7,1305.5,5.08,75.3,1314.9,0.28,26.4,1
1969.9,1035.8,9.43,69.8,1696.4,8.77,25.1,0
